DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
785,2004-01-07 00:00,2003.39,Coordinate Reference System,63076405,4307,EPSG no longer supports this system.
786,2004-01-07 00:00,2003.39,Coordinate Reference System,63086405,4308,EPSG no longer supports this system.
787,2004-01-07 00:00,2003.39,Coordinate Reference System,63096405,4309,EPSG no longer supports this system.
788,2004-01-07 00:00,2003.39,Coordinate Reference System,63106405,4310,EPSG no longer supports this system.
789,2004-01-07 00:00,2003.39,Coordinate Reference System,63116405,4311,EPSG no longer supports this system.
790,2004-01-07 00:00,2003.39,Coordinate Reference System,63126405,4312,EPSG no longer supports this system.
791,2004-01-07 00:00,2003.39,Coordinate Reference System,63136405,4313,EPSG no longer supports this system.
792,2004-01-07 00:00,2003.39,Coordinate Reference System,63146405,4314,EPSG no longer supports this system.
793,2004-01-07 00:00,2003.39,Coordinate Reference System,63156405,4315,EPSG no longer supports this system.
794,2004-01-07 00:00,2003.39,Coordinate Reference System,63166405,4316,EPSG no longer supports this system.
795,2004-01-07 00:00,2003.39,Coordinate Reference System,63176405,4317,EPSG no longer supports this system.
796,2004-01-07 00:00,2003.39,Coordinate Reference System,63186405,4318,EPSG no longer supports this system.
797,2004-01-07 00:00,2003.39,Coordinate Reference System,63196405,4319,EPSG no longer supports this system.
798,2004-01-07 00:00,2003.39,Coordinate Reference System,63226405,4322,EPSG no longer supports this system.
799,2004-01-07 00:00,2003.39,Coordinate Reference System,63246405,4324,EPSG no longer supports this system.
800,2004-01-07 00:00,2003.39,Coordinate Reference System,63266405,4326,EPSG no longer supports this system.
801,2004-01-07 00:00,2003.39,Coordinate Reference System,63266406,4326,EPSG no longer supports this system.
802,2004-01-07 00:00,2003.39,Coordinate Reference System,63266407,4326,EPSG no longer supports this system.
803,2004-01-07 00:00,2003.39,Coordinate Reference System,63266408,4326,EPSG no longer supports this system.
804,2004-01-07 00:00,2003.39,Coordinate Reference System,63266409,4326,EPSG no longer supports this system.
805,2004-01-07 00:00,2003.39,Coordinate Reference System,63266410,4326,EPSG no longer supports this system.
806,2004-01-07 00:00,2003.39,Coordinate Reference System,63266411,4326,EPSG no longer supports this system.
807,2004-01-07 00:00,2003.39,Coordinate Reference System,63266412,4326,EPSG no longer supports this system.
808,2004-01-07 00:00,2003.39,Coordinate Reference System,63266413,4326,EPSG no longer supports this system.
809,2004-01-07 00:00,2003.39,Coordinate Reference System,63266414,4326,EPSG no longer supports this system.
810,2004-01-07 00:00,2003.39,Coordinate Reference System,63266415,4326,EPSG no longer supports this system.
811,2004-01-07 00:00,2003.39,Coordinate Reference System,63266416,4326,EPSG no longer supports this system.
812,2004-01-07 00:00,2003.39,Coordinate Reference System,63266417,4326,EPSG no longer supports this system.
813,2004-01-07 00:00,2003.39,Coordinate Reference System,63266418,4326,EPSG no longer supports this system.
814,2004-01-07 00:00,2003.39,Coordinate Reference System,63266419,4326,EPSG no longer supports this system.
815,2004-01-07 00:00,2003.39,Coordinate Reference System,63266420,4326,EPSG no longer supports this system.
816,2004-01-07 00:00,2003.39,Coordinate Reference System,66006405,4600,EPSG no longer supports this system.
817,2004-01-07 00:00,2003.39,Coordinate Reference System,66016405,4601,EPSG no longer supports this system.
818,2004-01-07 00:00,2003.39,Coordinate Reference System,66026405,4602,EPSG no longer supports this system.
819,2004-01-07 00:00,2003.39,Coordinate Reference System,66036405,4603,EPSG no longer supports this system.
820,2004-01-07 00:00,2003.39,Coordinate Reference System,66046405,4604,EPSG no longer supports this system.
821,2004-01-07 00:00,2003.39,Coordinate Reference System,66056405,4605,EPSG no longer supports this system.
822,2004-01-07 00:00,2003.39,Coordinate Reference System,66066405,4606,EPSG no longer supports this system.
823,2004-01-07 00:00,2003.39,Coordinate Reference System,66076405,4607,EPSG no longer supports this system.
824,2004-01-07 00:00,2003.39,Coordinate Reference System,66086405,4608,EPSG no longer supports this system.
825,2004-01-07 00:00,2003.39,Coordinate Reference System,66096405,4609,EPSG no longer supports this system.
826,2004-01-07 00:00,2003.39,Coordinate Reference System,66106405,4610,EPSG no longer supports this system.
827,2004-01-07 00:00,2003.39,Coordinate Reference System,66116405,4611,EPSG no longer supports this system.
828,2004-01-07 00:00,2003.39,Coordinate Reference System,66126405,4612,EPSG no longer supports this system.
829,2004-01-07 00:00,2003.39,Coordinate Reference System,66126413,4612,EPSG no longer supports this system.
830,2004-01-07 00:00,2003.39,Coordinate Reference System,66136405,4613,EPSG no longer supports this system.
831,2004-01-07 00:00,2003.39,Coordinate Reference System,66146405,4614,EPSG no longer supports this system.
832,2004-01-07 00:00,2003.39,Coordinate Reference System,66156405,4615,EPSG no longer supports this system.
833,2004-01-07 00:00,2003.39,Coordinate Reference System,66166405,4616,EPSG no longer supports this system.
834,2004-01-07 00:00,2003.39,Coordinate Reference System,66186405,4618,EPSG no longer supports this system.
835,2004-01-07 00:00,2003.39,Coordinate Reference System,66196405,4619,EPSG no longer supports this system.
836,2004-01-07 00:00,2003.39,Coordinate Reference System,66196413,4619,EPSG no longer supports this system.
837,2004-01-07 00:00,2003.39,Coordinate Reference System,66206405,4620,EPSG no longer supports this system.
838,2004-01-07 00:00,2003.39,Coordinate Reference System,66216405,4621,EPSG no longer supports this system.
839,2004-01-07 00:00,2003.39,Coordinate Reference System,66226405,4622,EPSG no longer supports this system.
840,2004-01-07 00:00,2003.39,Coordinate Reference System,66236405,4623,EPSG no longer supports this system.
841,2004-01-07 00:00,2003.39,Coordinate Reference System,66246405,4624,EPSG no longer supports this system.
842,2004-01-07 00:00,2003.39,Coordinate Reference System,66246413,4624,EPSG no longer supports this system.
843,2004-01-07 00:00,2003.39,Coordinate Reference System,66256405,4625,EPSG no longer supports this system.
844,2004-01-07 00:00,2003.39,Coordinate Reference System,66266405,4626,EPSG no longer supports this system.
845,2004-01-07 00:00,2003.39,Coordinate Reference System,66276405,4627,EPSG no longer supports this system.
846,2004-01-07 00:00,2003.39,Coordinate Reference System,66276413,4627,EPSG no longer supports this system.
847,2004-01-07 00:00,2003.39,Coordinate Reference System,66286405,4628,EPSG no longer supports this system.
848,2004-01-07 00:00,2003.39,Coordinate Reference System,66296405,4629,EPSG no longer supports this system.
849,2004-01-07 00:00,2003.39,Coordinate Reference System,66306405,4630,EPSG no longer supports this system.
850,2004-01-07 00:00,2003.39,Coordinate Reference System,66316405,4631,EPSG no longer supports this system.
851,2004-01-07 00:00,2003.39,Coordinate Reference System,66326405,4632,EPSG no longer supports this system.
852,2004-01-07 00:00,2003.39,Coordinate Reference System,66336405,4633,EPSG no longer supports this system.
853,2004-01-07 00:00,2003.39,Coordinate Reference System,66346405,4634,EPSG no longer supports this system.
854,2004-01-07 00:00,2003.39,Coordinate Reference System,66356405,4635,EPSG no longer supports this system.
855,2004-01-07 00:00,2003.39,Coordinate Reference System,66366405,4636,EPSG no longer supports this system.
856,2004-01-07 00:00,2003.39,Coordinate Reference System,66376405,4637,EPSG no longer supports this system.
857,2004-01-07 00:00,2003.39,Coordinate Reference System,66386405,4638,EPSG no longer supports this system.
858,2004-01-07 00:00,2003.39,Coordinate Reference System,66396405,4639,EPSG no longer supports this system.
859,2004-01-07 00:00,2003.39,Coordinate Reference System,66406405,4640,EPSG no longer supports this system.
860,2004-01-07 00:00,2003.39,Coordinate Reference System,66406413,4640,EPSG no longer supports this system.
861,2004-01-07 00:00,2003.39,Coordinate Reference System,66416405,4641,EPSG no longer supports this system.
862,2004-01-07 00:00,2003.39,Coordinate Reference System,66426405,4642,EPSG no longer supports this system.
863,2004-01-07 00:00,2003.39,Coordinate Reference System,66436405,4643,EPSG no longer supports this system.
864,2004-01-07 00:00,2003.39,Coordinate Reference System,66446405,4644,EPSG no longer supports this system.
865,2004-01-07 00:00,2003.39,Coordinate Reference System,66456405,4645,EPSG no longer supports this system.
866,2004-01-07 00:00,2003.39,Coordinate Reference System,66456413,4645,EPSG no longer supports this system.
867,2004-01-07 00:00,2003.39,Coordinate Reference System,66466405,4646,EPSG no longer supports this system.
868,2004-01-07 00:00,2003.39,Coordinate Reference System,66576405,4657,EPSG no longer supports this system.
869,2004-01-07 00:00,2003.39,Coordinate Reference System,66586405,4658,EPSG no longer supports this system.
870,2004-01-07 00:00,2003.39,Coordinate Reference System,66596405,4659,EPSG no longer supports this system.
871,2004-01-07 00:00,2003.39,Coordinate Reference System,66596413,4659,EPSG no longer supports this system.
872,2004-01-07 00:00,2003.39,Coordinate Reference System,66606405,4660,EPSG no longer supports this system.
873,2004-01-07 00:00,2003.39,Coordinate Reference System,66616405,4661,EPSG no longer supports this system.
874,2004-01-07 00:00,2003.39,Coordinate Reference System,66616413,4661,EPSG no longer supports this system.
875,2004-01-07 00:00,2003.39,Coordinate Reference System,66636405,4663,EPSG no longer supports this system.
876,2004-01-07 00:00,2003.39,Coordinate Reference System,66646405,4664,EPSG no longer supports this system.
877,2004-01-07 00:00,2003.39,Coordinate Reference System,66656405,4665,EPSG no longer supports this system.
878,2004-01-07 00:00,2003.39,Coordinate Reference System,66666405,4666,EPSG no longer supports this system.
879,2004-01-07 00:00,2003.39,Coordinate Reference System,66676405,4667,EPSG no longer supports this system.
881,2004-01-07 00:00,2003.39,Coordinate Reference System,68016405,4801,EPSG no longer supports this system.
882,2004-01-07 00:00,2003.39,Coordinate Reference System,68026405,4802,EPSG no longer supports this system.
883,2004-01-07 00:00,2003.39,Coordinate Reference System,68036405,4803,EPSG no longer supports this system.
884,2004-01-07 00:00,2003.39,Coordinate Reference System,68046405,4804,EPSG no longer supports this system.
885,2004-01-07 00:00,2003.39,Coordinate Reference System,68056405,4805,EPSG no longer supports this system.
886,2004-01-07 00:00,2003.39,Coordinate Reference System,68066405,4806,EPSG no longer supports this system.
887,2004-01-07 00:00,2003.39,Coordinate Reference System,68086405,4808,EPSG no longer supports this system.
888,2004-01-07 00:00,2003.39,Coordinate Reference System,68096405,4809,EPSG no longer supports this system.
889,2004-01-07 00:00,2003.39,Coordinate Reference System,68136405,4813,EPSG no longer supports this system.
890,2004-01-07 00:00,2003.39,Coordinate Reference System,68146405,4814,EPSG no longer supports this system.
891,2004-01-07 00:00,2003.39,Coordinate Reference System,68156405,4815,EPSG no longer supports this system.
892,2004-01-07 00:00,2003.39,Coordinate Reference System,68186405,4818,EPSG no longer supports this system.
893,2004-01-07 00:00,2003.39,Coordinate Reference System,68206405,4820,EPSG no longer supports this system.
894,2004-01-07 00:00,2003.39,Coordinate Reference System,69036405,4903,EPSG no longer supports this system.
895,2004-01-07 00:00,2004.02,Coordinate_Operation,1961,1999,Error in rZ parameter value.
896,2004-01-06 00:00,2003.39,Coordinate_Operation,101,,No longer supported by EPSG.
897,2004-01-06 00:00,2003.39,Coordinate_Operation,102,,No longer supported by EPSG.
898,2004-01-06 00:00,2003.39,Coordinate_Operation,103,,No longer supported by EPSG.
899,2004-01-06 00:00,2003.39,Coordinate_Operation,104,,No longer supported by EPSG.
900,2004-01-06 00:00,2003.38,Coordinate_Operation,105,,No longer supported by EPSG.
901,2004-01-06 00:00,2003.39,Coordinate_Operation,106,,No longer supported by EPSG.
902,2004-01-06 00:00,2003.39,Coordinate_Operation,107,,No longer supported by EPSG.
903,2004-01-06 00:00,2003.39,Coordinate_Operation,108,,No longer supported by EPSG.
904,2004-01-08 00:00,2003.365,Coordinate Reference System,4819,4307,System used in degrees with respect to Greenwich (code 4307).
906,2004-01-08 00:00,2003.365,Datum,6819,6307,System used in degrees with respect to Greenwich (code 6307).
907,2004-01-08 00:00,2004.03,Coordinate_Operation,1770,1095,Error in transformation variant and name.
908,2004-01-08 00:00,2004.03,Coordinate_Operation,1772,1096,Error in transformation variant and name.
909,2004-01-06 00:00,2003.39,Coordinate_Operation Method,9637,,No longer supported by EPSG.
910,2004-01-06 00:00,2003.39,Coordinate_Operation Method,9638,,No longer supported by EPSG.
